Date Measure,Video ID,Channel ID,views,likes,shares
1563407957,375f06100d8b44de,045f6fdc,219,75,508
1498967775,85d776fdd7ab5430,f287c067,492,567,664
1553944703,bfecfef0d983d0a3,11eafb20,287,977,395
1547262401,fc3c6b68c7a4e0de,2d7b3900,820,642,140
1561251014,02d798d17dd3d922,aa331b6f,902,601,135
1527452270,9486ca1a4a6446ac,a759e7b9,575,303,571
1559427852,98dbbed9c7f1909e,9bdd4916,900,656,805
1574989456,39e1c6fd49b8b34b,6ef0d09e,915,38,724
1550044250,3a8af083121fda11,a1ac9fa7,528,899,772
1632592739,dc10863d3fa95544,9ebded9c,320,206,980
1531173858,ba83dc98875fd167,37bbf046,291,156,835
1524286336,0cd6d3e0b99b7368,39307663,381,465,217
1572164792,183eca5df22411fc,416fd38a,437,620,636
1535390327,d1d9dc017df75c8f,5b7d61a8,299,718,369
1564122595,297b08e3bbec6c8b,1d964015,486,56,256
1549569143,28da10368fb711cf,173b9183,223,296,340
1619506201,a1c6be60d3ea26bd,4d051e31,165,760,148
1546540494,eaf0c3836ebc9ae9,0946c4b9,260,330,819
1510189812,3114c8c72eb03ed1,221481f0,224,684,42
1582205736,df224fb17a0c51de,808a968b,63,54,362
1635614926,73701b7ae2f7e01d,02c8dd6b,344,300,850
1546445989,8a07b35158298851,2d83ab3c,483,2,289
1529539956,6aa8e106ef9b7b17,b570b69d,134,654,455
1610913528,3f96d5103bf95bc5,f94474d0,108,979,713
1502824789,8bf027d6d42cce54,22b464bf,168,28,278
1540376098,d22e439b7f45666f,226f387a,639,793,585
1527754760,58ecb5db0699b484,019e990f,852,441,775
1511228770,e754dd040d48e7ef,092b2fe1,599,116,800
1615368726,3eabbea8282d1634,db74c5bb,941,829,814
1596115571,ad940ce677acda64,eeda7347,760,401,311
1639170696,ced13c289df15b02,25f731ec,285,40,868
1521256793,5db21fee52cb47bb,7244704c,602,123,125
1516009512,f07d98adb9799c23,0060f79b,102,224,722
1522729855,260357617ef3be56,47e74b00,176,781,664
1614998138,5713fc734fd90cef,a5309124,993,16,853
1542264144,9dcc530e04750025,144f341e,506,229,643
1510026754,d66560f84d68671a,a98871bc,478,715,837
1602322019,d1d9dc017df75c8f,5b7d61a8,225,429,521
1635667592,2c51c6cdb13e94a6,758d74d8,838,669,355
1553461323,590fe7070a914fd8,29bad883,342,813,783
1624167920,4c3ef66fc418a7aa,30916067,356,634,947
1620322977,ee832c8e93c44850,cbc2976c,734,264,923
1618709295,6b024eebae15c905,bfcc245f,144,610,464
1520217608,c4a7bf817f20f170,a553e61a,542,381,554
1485750310,04ad2d287944392f,ecd935f6,962,855,201
1546483538,cf72ba97276ec373,ad5edac2,286,349,270
1608650884,d858dbf426511ced,73629269,478,931,888
1512261255,8230eea5eb783472,245849ef,949,361,793
1507560812,58ecb5db0699b484,019e990f,788,871,887
1639660892,a1c6be60d3ea26bd,4d051e31,312,688,938
1576166680,21c3684dde20b540,a4d7d10b,286,839,472
1612083599,3ff76270582491c2,855749a6,940,65,858
1568692970,fd87e13656d89345,92c2f311,75,494,784
1578680757,699a3e8ab258aa93,2186c143,925,301,964
1491268258,82936e2e628e0545,01c85eff,230,329,166
1554208032,f0faf0b06c26d256,6cc07a1c,302,503,868
1566497940,784f80623343dbab,c6372257,904,141,394
1489156608,64c40222032d618d,969c9e9b,634,20,63
1586646243,7399ad4fc41c8dd6,2e788975,907,545,905
1595437713,b281eacd33adc4c2,26d1e9db,320,91,822
1604575674,cc97401b2b72ed93,5d2a91ed,730,791,711
1499052661,b69ea0ced775e1cd,cc3ccf95,89,440,941
1624331202,a2222c0ebf038fe9,910eb911,12,905,926
1543486128,566289b427fd802b,8f6e8077,103,66,984
1611318674,47f11f63c8eb0640,0ad78f7c,503,373,989
1631906979,c7d70681d5c7262d,7cc28a8a,156,504,912
1558062327,a755362eb3073636,0858113f,715,852,694
1539897547,ad0ff80263932aeb,4d6f56fb,559,477,779
1555862555,29e23d4dde01e445,370c70ca,847,693,624
1537817159,3725583d33d6c99d,280e0228,538,746,148
1559527115,91b22a1cb18a9f6c,27fb670a,846,988,887
1587623257,bc8f4fb8c10a2185,3b351844,100,210,528
1638122950,6bd3ea015e6f5c68,8cb50d97,17,727,15
1627417851,dd44dd7a21e3cc86,c4a9df85,241,814,382
1502763516,02799f548818568e,19fd2944,241,442,680
1592783688,b71dc4ede36268e3,625f9fbc,924,160,805
1607216268,4790b6ae959fd0bb,27bcb160,454,644,16
1567235845,c8fd3897fbd45be2,8bfe14d9,921,367,997
1575714297,6bd3ea015e6f5c68,8cb50d97,840,372,78
1598117201,71d22dfe1e1a974f,04439e2a,83,98,664
1494391659,d5246c595a0cb376,d839cc1c,129,925,0
1542604749,10e91ecb1fbdc56f,cede1074,791,404,433
1512921089,1e9ec2bf46ffd339,7ec01b14,621,683,836
1551729210,a7b61d9681d9862e,9a59ad97,856,612,185
1499836820,540c5576cd9af7e9,63ebb85a,165,901,544
1528968187,35094e08c1fa5b98,191a0df5,684,302,462
1574979112,11cb87b09858b92d,b8bf4420,701,503,890
1515905176,7c36800974c89aba,ad099ee1,129,383,781
1539573966,70757b990b8808eb,4d71b9ca,380,96,338
1493116219,671eef3e2bfd71dd,e6117048,397,992,26
1492752775,f855ab71f6445ddc,3e1ca0b6,436,48,176
1545678932,a8797bc217b0f402,a446bc0a,512,508,923
1638090026,731b0ed4cb283a78,db9bcaf0,647,924,714
1591068285,147f4417bdeb4147,6b64cdc4,146,640,443
1518338994,4af3cd604e629901,269ba71c,512,562,774
1548443135,9bf774df53d5a1e3,67dbb3ad,741,201,509
1611161903,bc664f39bbbadbdb,c8260a6d,423,620,771
1587184233,9e8b1abb46b34511,59048d53,877,532,634
1631974533,f0439980f14eeaaf,feed72fc,958,174,326
1560951263,4aface0edb3d7360,e3740c21,114,6,556
1555944033,5ff3e336700ec417,e9688ad4,203,305,45
1630972682,82feaa5afbc748be,c83852ea,91,116,87
1487653810,c27f1a0c9f4cc907,767c0ae3,35,358,990
1510882983,63cb348958833204,276d7a9a,533,861,353
1628590749,b71dc4ede36268e3,625f9fbc,496,269,604
1553764629,2e2c8d0517810c43,6cd33109,262,45,746
1511681042,df888a8bd305dc19,4402f065,536,129,107
1519048390,5ef9c84392f1ecbd,a4f47a87,598,191,171
1611474022,60da9463c7acefdf,b60083a1,194,776,467
1553292164,228984e00ea00f4a,b8649c5d,427,805,508
1547674136,fdcf4567597059e0,1ab13113,678,857,92
1499487041,35ededd0da3fd322,78ef772f,465,216,18
1519619414,529a162dd7859c5c,1267e2a9,884,560,367
1550096822,6d076c7ae9aafbdf,0a2a8c1b,485,786,742
1528977827,988cda9a32506d4e,ad14e34d,301,235,679
1637670602,8c1bb4d937ffb1dc,9771e9a9,52,194,537
1579418475,5cb774fe046aa2f6,8175720b,150,210,940
1548510739,1dc3178b7e9f4457,b797b71b,195,737,800
1558625678,834ff3926adc5b6a,ba28e54e,278,32,219
1608680367,b3051812a6200317,dd303d00,186,516,162
1530867005,42c79ca3003a2c06,ec43add5,379,815,485
1595462130,f1b39ebc66d1b57f,963922c6,799,334,275
1587279778,18d07dd642afe0bd,fd9da43c,347,250,495
1577206509,ba6e058d86c08ef5,21d491a8,132,250,956
1575510187,801df8540706329e,ec6c1ef8,348,975,843
1581702936,05bdbc9792524c50,1143708b,976,229,50
1609346832,8e576950894c4302,a712b805,38,92,766
1511317133,4af3cd604e629901,269ba71c,484,994,705
1547751565,b3a4edca7fba642c,8c67b836,712,219,630
1498404009,c6c4a96e524279e1,de14595a,20,424,63
1501307994,113c63cc0c4b4c46,5598d7b1,861,982,267
1497197441,2fa277f7b605ba09,781c6cfa,537,505,794
1534331001,39e8fd5fa2ad1e28,87a6a4a6,436,107,660
1496080688,01666c5fbae722ee,ddf7de25,245,92,858
1500976161,2f224f03ca90616d,0f94440b,397,330,889
1510959190,cd71ffbe631feae9,ce6a6411,730,659,848
1617054408,31ffd1780ba6cf2f,d12e0453,888,412,409
1611129791,fe85b6cde775e1f1,f09218fa,137,703,595
1619268831,1dd9d72facbed147,88a1b739,275,137,580
1537620268,3d2a6f4f27944f5d,786e9e6b,367,28,0
1546782905,6191c3e8859218da,96b40c13,809,293,129
1555253414,f6a13bbdf74aa25f,6a13625d,584,26,873
1638056821,e39e356819fb9c80,1f4d0c6d,544,635,275
1543111775,3990bcecb69a206a,0962fe45,650,573,939
1524726900,889fd6cb4ab71118,cfa538a3,151,172,340
1587877487,bc664f39bbbadbdb,c8260a6d,53,652,638
1592811206,ec0d41b9806399c9,8dfab15c,525,384,396
1559954422,3c4e551420a9eb58,f3f4e584,504,324,947
1571407465,2a159a27e2884a10,095be1ba,443,580,981
1530711417,529a162dd7859c5c,1267e2a9,419,853,915
1622139575,8a4b664ffd44e19d,a3c91449,17,346,551
1546794840,8bf5d725175a8bf6,2893bd20,689,386,557
1611836655,b31f6a773c4ebd44,43eb68b0,247,156,959
1530706134,c82c4b53b7024f47,654a636d,41,228,163
1583189535,a2222c0ebf038fe9,910eb911,200,355,60
1595058244,2e774231921311c4,30c8c645,225,963,655
1517649649,871b594cfb32967d,0fb09949,475,567,901
1616978899,9ab92fcb89736465,cb576b33,568,356,251
1559890116,8f9d80b097bd7d30,c89b7032,921,428,29
1637801458,151bcadad770a1f3,954e6987,447,440,456
1554562589,0b81e44ab4b71dac,2fa80719,287,247,150
1639029655,2e57a629b2a51f6f,c287575d,9,494,406
1628675256,e946cbd42fc59c35,ba49284c,249,741,195
1588140751,122394d450d847d3,1811e2a7,587,698,749
1499541202,351a5da8de6a2952,9a8ef1ca,800,118,35
1558430861,dfea4ddca664e880,cf955bf6,577,431,999
1619070940,591b3a3aae57fa63,292fef64,691,951,181
1554943379,35ededd0da3fd322,78ef772f,620,939,216
1613708634,943aeac1747b01ed,1e2ac5cf,132,801,329
1569037505,4af010cd0212087d,bccba27c,151,663,544
1588368784,2d41d0eb7e8e6590,411a072f,139,858,29
1601211308,c412c25505de8e6b,2a758e61,535,58,13
1513076880,3c97d1c042102f6b,e2f2206b,430,187,26
1623437097,0a966d2010964db9,5d7e5bdd,810,58,929
1515962971,f19f16cc803c2b21,8a745cff,925,386,447
1537648451,8f085fc4ff00072e,00ca498b,620,4,81
1616730185,4f7423c32620729d,0a8a1585,399,985,751
1531890878,26fffa36a6899891,308f3264,590,742,45
1515188843,8da0d74c02ce085b,4b1fd075,564,884,163
1614607697,65736d5211b084ee,26f47a0b,44,377,305
1551780820,1c996a9ef024bf3e,4dfffe73,844,137,870
1635237305,daf993d750afcd3f,86dd8188,849,747,128
1498424093,c670b5bab54f2471,b062ee8c,659,707,648
1641418798,87f3dd650409db85,afe8fe2d,382,890,801
1637507233,f3480577c9afe38d,aa1c1641,25,38,440
1583073231,21c3684dde20b540,a4d7d10b,265,287,462
1626275530,250b791c76aabaae,5d4933e3,56,484,788
1519370431,ab8d408c196c465c,2372aa13,451,24,162
1559090040,92a39a89e7c32ce1,65e1611a,77,79,705
1536523164,8eb7924520f0af54,4a3cbe15,331,481,248
1550258306,86f7c1c7ac6ef6d7,2e53c680,308,799,97
1523214443,af84c35b690b097e,1ef430ca,588,93,14
1507869907,3f96d5103bf95bc5,f94474d0,37,518,150
1626196022,639b35eb32f1003c,a4033db2,976,858,25
1548143234,39e8fd5fa2ad1e28,87a6a4a6,21,687,186
1532920545,fd42ce1ed0b84679,af9d20b7,62,389,927
1503941566,e81c7a4f4e61f504,02a1fd29,224,678,476
1563057460,a755362eb3073636,0858113f,490,109,600
1576246190,b9a5796a701b48e9,a1b05826,718,379,97
1533358159,886aa9867e9f9728,6961f227,526,139,241
1562155936,21a2ad4033c993a0,cd67910b,995,630,6
1492617004,5f16026e6d4cfbd2,2129cd2d,708,793,395
1579485710,260357617ef3be56,47e74b00,18,798,16
1556833258,798f844925e6d3c1,81c25c17,627,823,218
1583193279,a43f7189e39f248b,ab6f0bc8,837,415,286
1542438341,bdf18702abd039bd,9618f494,219,258,598
1509215226,10cb8f10797e13ff,d8cc834b,26,422,467
1564450270,3bc9e2a4f002af5c,e2c5449a,952,735,29
1510001728,448e8b85ccb3b7dd,47234cf6,846,890,702
1554138825,868e8cd08588419c,3b6e24fd,388,241,925
1550554601,f24b887a47046f6c,bb354bc4,815,439,742
1552649611,d33778d3eded39cf,115cd0a6,988,493,396
1624245885,b6bc645045d3c9d8,1c7b18db,947,730,128
1495616210,43d650eef89539d3,2fb39da1,184,627,770
1505139463,7710c4a052d5433a,e0cb1a42,990,778,192
1587367830,9ad39c6b5e7a80e8,1b344101,805,56,564
1570459137,352fbfa11f571b13,c25837e2,268,414,11
1548980513,b150003d02c16027,8def63f2,228,842,621
1549719691,bcfbcf9e47103c7d,0e2f97d7,331,940,302
1568052330,90359d907e79e053,7bc080d6,686,831,716
1487374521,3f96d5103bf95bc5,f94474d0,788,853,403
1609652596,dcdd8f8ca4dec570,40d50611,232,832,36
1516266519,236dd7f24373dc78,04c4726e,296,191,777
1501784398,5e28524c61886c36,f9d569f8,57,388,877
1528626334,64c40222032d618d,969c9e9b,885,689,788
1547252183,82d3863f07b309fb,54b1c075,24,261,322
1628948236,ba2846fca4a0266f,036354a0,987,62,422
1573367506,4e214cabee0c3c76,29e0456c,60,910,568
1603042543,c0958dd1cca0e273,de7ff5a6,498,315,280
1514434551,89463da507e7115c,c0550395,625,946,897
1569588489,af89d078e290a1ab,1534aa8b,272,611,855
1535232758,9654b9fbc28e0a20,d2bcd8fa,364,640,210
1555071516,c171367d77d9ff8f,bd296d1e,374,304,170
1552080248,fdd058f8bba0794f,4534ff67,772,801,134
1554311174,5db21fee52cb47bb,7244704c,588,466,708
1596365861,51c0121e682928b1,8306add8,689,505,258
1632477308,06632db4178e79df,db6956d0,71,206,773
1515748401,6f8ec3cc187f7882,97249a7d,152,206,412
1637702694,4573860f0ae8f366,24195cdc,845,630,885
1585104018,f0faf0b06c26d256,6cc07a1c,417,538,14
1536423458,7df7e86434a4e830,030c5764,295,427,954
1584449550,416a17f70ad0741b,24ccc3be,556,331,595
1601694453,bd6c6bac3e0a3425,1c367785,895,821,686
1611808690,8a4b664ffd44e19d,a3c91449,926,137,610
1577463421,e6c109eba57b4d7d,94b219ac,922,267,741
1522989521,4fc5e32357e2a6f0,88a547d7,724,991,0
1552171092,4c18f8f6226401d3,674b0b61,949,265,656
1575810441,1c19d75949ba405d,c10dea7b,431,941,375
1564115253,ad940ce677acda64,eeda7347,461,0,588
1547013499,529a162dd7859c5c,1267e2a9,987,395,967
1501519050,18bb74957b604c1b,30d0ac5e,430,674,411
1561646966,2a7b9da71e15e77c,5fae76d8,776,265,590
1596568715,c8a5501cda6f45ee,fe525275,596,949,998
1635949106,1ee436a830a9384a,0908321a,482,857,853
1629922817,11fb1905c2888c34,f0276cb8,242,301,975
1492239601,fe85b6cde775e1f1,f09218fa,858,119,172
1562708478,650c65b931fb5f1d,043a25fc,533,408,730
1603107196,6eb1177a3ac66480,fbeb3b3b,922,447,608
1576775296,40a08556f81a5499,d95da97b,509,309,514
1545781190,3c97d1c042102f6b,e2f2206b,717,669,785
1569729512,b4dfa5bbafcac087,65f372e3,437,552,694
1530653328,16365cf98b8383a5,c2d23df9,389,60,784
1570846577,bc63d0510889b65f,efc4d9ae,505,887,473
1510317504,e81c7a4f4e61f504,02a1fd29,409,924,750
1580986908,f68a24f40ef95df3,2971dc7d,942,806,283
1499451838,d02326a30f033f2c,db52e85b,385,292,790
1527872196,82040d9df23ab4a6,5f9fe0d0,89,531,831
1526864557,e6ee1b6c58ea7f9c,d4a0780e,702,202,928
1523579787,35094e08c1fa5b98,191a0df5,957,184,111
1598716566,67c24dca6e06ef66,f938f400,836,747,181
1513720570,3e9e1b5ebae40898,900ed931,534,227,225
1505665262,ee832c8e93c44850,cbc2976c,11,102,435
1576213334,0a966d2010964db9,5d7e5bdd,662,36,229
1618516391,8a4b664ffd44e19d,a3c91449,66,632,446
1577866840,084226bfcc8d59bf,99fe4d9a,586,731,509
1554294689,8a07b35158298851,2d83ab3c,55,538,618
1588056094,3533a5cfa5ab6b55,8567ae30,834,757,515
1633198088,db0e49e4921cf952,bb6bb1e0,972,464,1000
1505038253,6bd3ea015e6f5c68,8cb50d97,616,115,895
1620173228,496714fd3fe99672,8a914393,459,956,143
1544413348,ac7297eb595566ed,cdb008c5,392,69,788
1546577788,964e9134099fcb2a,bcc6a84b,57,507,491
1640206274,20872d1fee52e1f9,5b70b6f7,855,425,478
1510856123,566289b427fd802b,8f6e8077,884,15,273
1609405387,d0fb8fb7f2f1d8cc,c71e7caf,259,160,906
1533329555,df0284f32e70059e,6945c97a,304,103,443
1539301802,bf1317a26c48eb5e,42d960ae,571,510,429
1629108809,91f5343f5591acb9,c3d2a592,814,340,528
1519539910,5db21fee52cb47bb,7244704c,711,5,949
1499352615,6ecf9851b58aa97f,d477c772,329,247,969
1507213693,4511037ecc7f13c5,f5d5f71b,75,227,877
1488266664,bdf18702abd039bd,9618f494,789,415,185
1626014352,4dd921b522d40191,87746637,777,367,614
1611363270,e6c109eba57b4d7d,94b219ac,995,204,62
1552917718,1c03b1ba5ad8b16a,b8285390,466,228,657
1552550268,43a7b562e6c10228,9e9eaa31,894,642,457
1501082033,20872d1fee52e1f9,5b70b6f7,431,814,491
1541051686,f8a78c744902be4a,65b2593b,860,973,956
1536557073,98dbbed9c7f1909e,9bdd4916,653,500,595
1514387273,2183774117dba6e1,c8c92419,39,33,936
1562254007,800962d582520cf9,6edd6f33,267,376,48
1604284155,d7ae73e6b0514524,89170cc3,547,767,561
1532062552,41ad040ca0244373,7d700a4e,837,148,995
1577332706,5e715bf09fa36888,a856866b,705,169,115
1507451775,b31f6a773c4ebd44,43eb68b0,329,942,306
1601166088,cf72ba97276ec373,ad5edac2,957,517,827
1635647324,ba609e211635bd89,34ac6ce9,24,141,934
1534214869,cb8268194bf975c0,cf0a6649,495,22,948
1522560544,f666431a7d25ede1,9420fca9,643,111,22
1634929109,18d07dd642afe0bd,fd9da43c,785,402,260
1556244850,90951487b9109e44,eeb7ef86,882,780,705
1486812455,5e61ae33d260837a,7f8a9b19,4,598,16
1499972176,53107b0ac93f71f0,78cf75a3,651,895,245
1572425324,3f96d5103bf95bc5,f94474d0,316,732,944
1579852049,7a5ed1538ef87447,d2b5e88a,91,115,986
1484283450,695eae765aefedd5,57717a93,86,195,32
1605639613,5db21fee52cb47bb,7244704c,753,276,290
1495907111,b8d940b6442d161f,5895ab7b,209,709,478
1497325629,f288be45c83d2fb9,232a0561,200,473,576
1590174120,d8d8ceb4db87e56f,db1ec80f,578,460,545
1485057479,acd24e651d9cb1de,2e44c4a3,368,469,253
1639588045,a43f7189e39f248b,ab6f0bc8,796,307,228
1512660058,dc0e56a4050c064d,57f78f84,531,315,269
1600452461,d683ef42815ddd8e,06474a7d,653,749,564
1623984414,901088d2a260a5fb,6767bf7b,285,802,876
1521320353,c0c94b375379f1f4,f477ca23,936,715,502
1608031720,86c8b8ff382f4a4e,c4912b5e,641,403,990
1598262448,5c078d077c547f97,5d686286,748,911,694
1539960476,2fd3ed713a498637,2f1bc98e,960,114,413
1586754970,e7a5cfbddcc7b416,ae87c26a,482,990,630
1493864030,daf993d750afcd3f,86dd8188,465,143,561
1624616300,3533a5cfa5ab6b55,8567ae30,876,76,975
1616241678,4ba43c1869105962,55da36e8,64,109,469
1569657616,695eae765aefedd5,57717a93,80,253,530
1619427197,6bfa08fb67f0d656,4fb793f0,346,484,974
1635686974,91a42ef5736c0076,059e13b7,689,326,696
1626293452,f9094c3e173b44c8,af788834,171,478,758
1536985776,f8f9463d4a54fd4b,8877eda5,144,124,840
1595991288,6735c1e50d0d22f3,0720d500,505,645,250
1620606233,416a17f70ad0741b,24ccc3be,872,205,832
1530150070,01515e090c932827,7db8fbeb,853,816,826
1570472489,9c93fb49a35a9e1b,4578ed3f,547,196,705
1602160678,dc0e56a4050c064d,57f78f84,314,252,157
1522273185,9eb919cc97835873,bb1118e7,708,205,427
1610035539,454284b680e64b2e,249134ee,622,84,849
1581474791,e946cbd42fc59c35,ba49284c,275,289,127
1607352106,d5b2868dba0bbf24,5dde0f60,471,741,482
1609880397,b0815e61e940cc0e,f8c1d483,267,692,18
1625647449,d11415b262f5e121,771dbd40,34,192,959
1529216051,3ffb9ce0808b2857,7bd82499,347,718,311
1555938274,6a7a404829eb365d,61a0f1ff,710,72,992
1606652198,51bb3c3b75b4247e,64a35a8c,185,744,329
1574768205,589f18fe7bfd9b5c,a3bf3059,821,293,807
1525926617,cd05d709f98c6f54,b323a130,978,828,765
1530484657,84c1333897280786,233350f7,343,492,124
1633616816,1fc0cf6ab7484eef,e69d52b2,802,676,283
1581254383,fb361b9f453ef0f3,d59e9027,11,2,480
1638552156,e8860d69164c3b64,6750b664,212,236,722
1491252525,014489a9ef76b348,87b0510e,254,359,66
1542895912,3f96d5103bf95bc5,f94474d0,274,629,923
1549182012,352d1ddacd4bbb63,2b390c6b,113,107,921
1580887835,c9f903c2bd76fa57,75a0ea4d,421,920,209
1575851188,7226ccc55a70e0e9,e260d08b,629,561,33
1575027406,7624f72157b45bde,1ab79c91,619,686,786
1597777952,383ce5719edf17fe,9aaf965d,62,846,385
1570523591,6d697c94bb5db204,ac3c735e,179,166,563
1492637655,db8733f44f2da573,759a0b7f,786,208,276
1627454906,b3adff016c35cdf2,c6994df6,612,323,194
1533473167,3d80ec81ae1dcc55,a52b0d5a,368,688,924
1595362352,0b81e44ab4b71dac,2fa80719,605,52,65
1628708511,745698e5dd7e9d9e,adf33233,746,62,218
1629726298,5612f0a161ac2bf5,97e6782b,487,461,444
1551743599,81829664320d8ea7,f9d999c2,223,357,52
1490884282,5621cc6d7e33211b,d8cf960a,429,511,537
1550702204,4511037ecc7f13c5,f5d5f71b,256,548,741
1562401496,e6ee1b6c58ea7f9c,d4a0780e,147,627,985
1516097953,16efc9a0b5c955f2,a379b99c,653,79,651
1598224607,d1d9dc017df75c8f,5b7d61a8,677,639,723
1601688569,47f11f63c8eb0640,0ad78f7c,457,440,7
1501456302,b954cdd538e58449,e43d7a07,962,732,538
1629045307,925876ca0bf2d67e,f47298b4,130,227,672
1585797531,bd6c6bac3e0a3425,1c367785,957,600,829
1527656352,bdef94733a3f7cae,592d03c3,765,516,904
1596107955,f1f7a3fbc48cec14,f9f487f7,711,809,226
1573340871,c8d49898f189d798,d556a551,161,980,870
1623213471,64eca1e830734d7c,3d77428b,401,650,728
1641420976,4fc5e32357e2a6f0,88a547d7,300,847,171
1609720441,07cd7564c3a2191b,ca2e035f,523,345,315
1591382500,0879b4b5565ae511,51dd4052,566,430,497
1523479649,8309ebe36c772f0a,6279a529,6,576,965
1614233385,4c0ba29d809f8457,b72356bc,521,722,178
1617652993,c1f522b1e891d724,8b809304,589,726,684
1641220208,fc3c6b68c7a4e0de,2d7b3900,952,944,450
1535198290,8a05bb71f7cb7233,17622dfd,554,113,570
1543375904,159f4d961d1b7c50,72cd3479,277,23,722
1510263147,615e86d417748c15,16e15486,672,297,973
1525132345,85355630b7bacde4,3c37e97c,539,39,179
1557483641,51bb3c3b75b4247e,64a35a8c,260,684,41
1515113582,352d1ddacd4bbb63,2b390c6b,419,612,804
1624756885,5a2d25cd0d715f07,c4cd27a7,856,756,879
1571668483,0dbe2b4ca797ad92,72fa83ea,458,911,867
1587397520,1c6b8ba4dd48e4aa,c19a301e,133,224,830
1611842814,dc10863d3fa95544,9ebded9c,808,954,267
1523674029,8f085fc4ff00072e,00ca498b,476,466,6
1531895478,dec010af69a6f2da,4a6fdf3f,239,333,556
1575184147,02cac98e0409bdfb,65f98fa9,634,909,654
1525644721,9aa2b53483dacf9b,23dc0cbf,281,740,973
1641411441,b047a2b52cb5104b,50e24078,288,102,20
1630067520,8090a53ae0f9cb3e,5c3be05a,241,483,703
1595178923,ab8d408c196c465c,2372aa13,655,929,634
1491488477,e0c04198d481866e,bb201aab,86,544,645
1521910146,5c335e0aa0f8cd17,b552b753,614,522,208
1524547788,34d1d166bf375aa7,5ffcef92,221,327,826
1555515227,abf54323610a76e6,9da8da36,43,153,589
1528586789,5713fc734fd90cef,a5309124,707,535,536
1545600084,670b4bc7704d29b8,e1d94e04,365,693,575
1624808054,d1d9dc017df75c8f,5b7d61a8,125,256,779
1518948572,d0fb8fb7f2f1d8cc,c71e7caf,3,0,256
1630551038,eb6d6430f1ffe177,24241ad3,64,913,902
1585428389,4fc5e32357e2a6f0,88a547d7,80,171,510
1578628620,17996939dc7fff0b,fa1661cc,326,206,413
1526394711,6f344c4549744969,0941d036,270,513,748
1596702362,f5366992949cdda2,04f67c80,279,270,628
1583162453,ee7380ac34588bc0,d42af33a,850,88,539
1540095202,1ea68adde6fe5d7c,2c06f55b,28,719,899
1584377042,1ea68adde6fe5d7c,2c06f55b,0,903,581
1620617142,0d4ecbe4a1743b6b,509250f6,773,428,94
1589068410,b1c002bc31cb3042,213c97fd,744,83,247
1546933148,8090a53ae0f9cb3e,5c3be05a,502,830,136
1565988944,901088d2a260a5fb,6767bf7b,726,839,375
1559129430,5dcc7446c1a4fc47,1ca90fc9,317,589,513
1634025776,fb361b9f453ef0f3,d59e9027,81,451,946
1572713968,a6483577bcc83b49,fd0f57d6,186,32,618
1568146809,ca62f5dc3b4bf606,2d0f5c60,851,22,200
1583369692,1e02c743bdaada58,41846041,991,456,861
1641648371,699a7e155d478491,9fde4d54,1,378,666
1639710474,bdf18702abd039bd,9618f494,512,655,959
1568899008,3d80ec81ae1dcc55,a52b0d5a,604,361,776
1613577521,d21601520b8440c3,36bbdec0,549,228,479
1556536382,bd3d07b4fd9bc080,8485f78a,620,112,559
1581826484,bd5722e5168f2954,0c381c4d,208,65,181
1508113411,98dbbed9c7f1909e,9bdd4916,527,174,984
1577144911,d5246c595a0cb376,d839cc1c,776,618,741
1537985466,496714fd3fe99672,8a914393,670,417,722
1545163592,ab083540f6e4f69e,50e4d538,936,162,670
1560001811,cbd91484d00d53ac,8be60d61,315,986,639
1529669681,bf0d842926d85e66,0b59a065,208,253,387
1586123325,91b22a1cb18a9f6c,27fb670a,163,267,667
1517718772,1138c631974f5d97,8f602496,544,882,562
1546257004,2f224f03ca90616d,0f94440b,315,602,713
1626375120,81e93967d15fd3d5,df2d8db1,685,716,172
1593650383,e754dd040d48e7ef,092b2fe1,212,517,192
1529534499,04390afe5bfbb13b,f11da457,196,61,529
1573564805,fdcf4567597059e0,1ab13113,547,490,793
1582307789,4918745142b56d82,2015452f,101,524,755
1551701131,03cb8e5ac7c8f31c,4f6640ca,268,867,705
1525023331,8a05bb71f7cb7233,17622dfd,213,905,936
1618118033,2ce59d934d4c905d,ee01b5b2,668,889,607
1494093834,8230eea5eb783472,245849ef,588,166,756
1495236840,f23e85ad94fad6de,53d9ec00,285,134,854
1573573145,590fe7070a914fd8,29bad883,897,8,684
1565316890,a7ef964a352d91e5,6690c3b1,463,415,750
1513286840,7749fcd9cb6816dc,aecf9667,387,478,85
1515980628,b3a43634a121b669,a2302371,411,39,159
1617706878,8f4d29835f277784,a7cc9c54,127,768,34
1571949112,6d697c94bb5db204,ac3c735e,330,940,29
1638596572,bdf18702abd039bd,9618f494,165,249,729
1596188416,5f05e9adadd1dc46,929afc2d,803,209,368
1606375510,7e8a508ba917ac87,53947b87,432,693,109
1535600256,b1facc7c7dfb45de,7dbd126b,930,364,762
1511779631,4428625532aae839,faf1ee61,247,991,259
1498857984,260357617ef3be56,47e74b00,547,147,890
1562239749,cd4818ca717b1894,f7823cdc,582,782,834
1538862637,ce4288f6bd463701,810a570e,953,177,146
1636727987,92c943c898d90af0,d9fef6c6,395,270,3
1560700377,cb8268194bf975c0,cf0a6649,684,198,547
1538871371,2f6bf51ca4d451a1,c185c26f,16,573,118
1578540293,9f979d25991e74e4,10690235,254,232,733
